placement,match_id,augment0,augment1,augment2,Set7_Assassin,Set7_Astral,Set7_Bard,Set7_Bruiser,Set7_Cannoneer,Set7_Cavalier,Set7_Dragon,Set7_Dragonmancer,Set7_Evoker,Set7_Guardian,Set7_Guild,Set7_Jade,Set7_Legend,Set7_Mage,Set7_Mirage,Set7_Mystic,Set7_Ragewing,Set7_Revel,Set7_Scalescorn,Set7_Shapeshifter,Set7_Shimmerscale,Set7_SpellThief,Set7_Starcaller,Set7_Swiftshot,Set7_Tempest,Set7_Trainer,Set7_Warrior,Set7_Whispers,TFT7_Aatrox,TFT7_Aatrox_item0,TFT7_Aatrox_item1,TFT7_Aatrox_item2,TFT7_Anivia,TFT7_Anivia_item0,TFT7_Anivia_item1,TFT7_Anivia_item2,TFT7_AoShin,TFT7_AoShin_item0,TFT7_AoShin_item1,TFT7_AoShin_item2,TFT7_Ashe,TFT7_Ashe_item0,TFT7_Ashe_item1,TFT7_Ashe_item2,TFT7_AurelionSol,TFT7_AurelionSol_item0,TFT7_AurelionSol_item1,TFT7_AurelionSol_item2,TFT7_Bard,TFT7_Bard_item0,TFT7_Bard_item1,TFT7_Bard_item2,TFT7_Braum,TFT7_Braum_item0,TFT7_Braum_item1,TFT7_Braum_item2,TFT7_Corki,TFT7_Corki_item0,TFT7_Corki_item1,TFT7_Corki_item2,TFT7_Diana,TFT7_Diana_item0,TFT7_Diana_item1,TFT7_Diana_item2,TFT7_DragonBlue,TFT7_DragonBlue_item0,TFT7_DragonBlue_item1,TFT7_DragonBlue_item2,TFT7_DragonGold,TFT7_DragonGold_item0,TFT7_DragonGold_item1,TFT7_DragonGold_item2,TFT7_DragonGreen,TFT7_DragonGreen_item0,TFT7_DragonGreen_item1,TFT7_DragonGreen_item2,TFT7_DragonPurple,TFT7_DragonPurple_item0,TFT7_DragonPurple_item1,TFT7_DragonPurple_item2,TFT7_Elise,TFT7_Elise_item0,TFT7_Elise_item1,TFT7_Elise_item2,TFT7_Ezreal,TFT7_Ezreal_item0,TFT7_Ezreal_item1,TFT7_Ezreal_item2,TFT7_Gnar,TFT7_Gnar_item0,TFT7_Gnar_item1,TFT7_Gnar_item2,TFT7_Hecarim,TFT7_Hecarim_item0,TFT7_Hecarim_item1,TFT7_Hecarim_item2,TFT7_Heimerdinger,TFT7_Heimerdinger_item0,TFT7_Heimerdinger_item1,TFT7_Heimerdinger_item2,TFT7_Illaoi,TFT7_Illaoi_item0,TFT7_Illaoi_item1,TFT7_Illaoi_item2,TFT7_Jinx,TFT7_Jinx_item0,TFT7_Jinx_item1,TFT7_Jinx_item2,TFT7_Karma,TFT7_Karma_item0,TFT7_Karma_item1,TFT7_Karma_item2,TFT7_Kayn,TFT7_Kayn_item0,TFT7_Kayn_item1,TFT7_Kayn_item2,TFT7_LeeSin,TFT7_LeeSin_item0,TFT7_LeeSin_item1,TFT7_LeeSin_item2,TFT7_Leona,TFT7_Leona_item0,TFT7_Leona_item1,TFT7_Leona_item2,TFT7_Lillia,TFT7_Lillia_item0,TFT7_Lulu,TFT7_Lulu_item0,TFT7_Lulu_item1,TFT7_Lulu_item2,TFT7_Nami,TFT7_Nami_item0,TFT7_Nami_item1,TFT7_Nami_item2,TFT7_Neeko,TFT7_Neeko_item0,TFT7_Neeko_item1,TFT7_Neeko_item2,TFT7_Nunu,TFT7_Nunu_item0,TFT7_Nunu_item1,TFT7_Nunu_item2,TFT7_Olaf,TFT7_Olaf_item0,TFT7_Olaf_item1,TFT7_Olaf_item2,TFT7_Ornn,TFT7_Ornn_item0,TFT7_Ornn_item1,TFT7_Ornn_item2,TFT7_Pyke,TFT7_Pyke_item0,TFT7_Pyke_item1,TFT7_Pyke_item2,TFT7_Qiyana,TFT7_Qiyana_item0,TFT7_Qiyana_item1,TFT7_Qiyana_item2,TFT7_Ryze,TFT7_Ryze_item0,TFT7_Ryze_item1,TFT7_Ryze_item2,TFT7_Sejuani,TFT7_Sejuani_item0,TFT7_Sejuani_item1,TFT7_Sejuani_item2,TFT7_Senna,TFT7_Senna_item0,TFT7_Senna_item1,TFT7_Senna_item2,TFT7_Sett,TFT7_Sett_item0,TFT7_Sett_item1,TFT7_Sett_item2,TFT7_Shen,TFT7_Shen_item0,TFT7_Shen_item1,TFT7_Shen_item2,TFT7_Shyvana,TFT7_Shyvana_item0,TFT7_Shyvana_item1,TFT7_Shyvana_item2,TFT7_Sona,TFT7_Sona_item0,TFT7_Sona_item1,TFT7_Sona_item2,TFT7_Soraka,TFT7_Soraka_item0,TFT7_Soraka_item1,TFT7_Soraka_item2,TFT7_Swain,TFT7_Swain_item0,TFT7_Swain_item1,TFT7_Swain_item2,TFT7_Sylas,TFT7_Sylas_item0,TFT7_Sylas_item1,TFT7_Sylas_item2,TFT7_TahmKench,TFT7_TahmKench_item0,TFT7_TahmKench_item1,TFT7_TahmKench_item2,TFT7_Talon,TFT7_Talon_item0,TFT7_Talon_item1,TFT7_Talon_item2,TFT7_Taric,TFT7_Taric_item0,TFT7_Taric_item1,TFT7_Taric_item2,TFT7_Thresh,TFT7_Thresh_item0,TFT7_Thresh_item1,TFT7_Thresh_item2,TFT7_TrainerDragon,TFT7_TrainerDragon_item0,TFT7_TrainerDragon_item1,TFT7_TrainerDragon_item2,TFT7_Tristana,TFT7_Tristana_item0,TFT7_Tristana_item1,TFT7_Tristana_item2,TFT7_Twitch,TFT7_Twitch_item0,TFT7_Twitch_item1,TFT7_Twitch_item2,TFT7_Varus,TFT7_Varus_item0,TFT7_Varus_item1,TFT7_Varus_item2,TFT7_Vladimir,TFT7_Vladimir_item0,TFT7_Volibear,TFT7_Volibear_item0,TFT7_Volibear_item1,TFT7_Volibear_item2,TFT7_Xayah,TFT7_Xayah_item0,TFT7_Xayah_item1,TFT7_Xayah_item2,TFT7_Yasuo,TFT7_Yasuo_item0,TFT7_Yasuo_item1,TFT7_Yasuo_item2,TFT7_Yone,TFT7_Yone_item0,TFT7_Yone_item1,TFT7_Yone_item2,TFT7_Zoe,TFT7_Zoe_item0,TFT7_Zoe_item1,TFT7_Zoe_item2,_id
8,NA1_4400891797,TFT7_Augment_PandorasBench,TFT6_Augment_ThrillOfTheHunt2,TFT6_Augment_TargetDummies,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,1.0,None,None,None,0.0,None,None,None,2.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,2.0,None,None,None,1.0,HextechGunblade,SeraphsEmbrace,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,2.0,RagewingEmblemItem,Deathblade,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,2.0,None,None,None,0.0,None,None,None,0.0,None,0.0,None,None,None,2.0,GuinsoosRageblade,MadredsBloodrazor,Quicksilver,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,NA1_4400891797--sGXPLYnxdc510TtHfVqI5l-PC4FdLJkJuwoEihVyMHT6OWKdskfrGYgpSfCCacwpduDpHQlNVrpDg
7,NA1_4400891797,TFT6_Augment_SecondWind2,TFT6_Augment_ComponentGrabBag,TFT6_Augment_CyberneticImplants2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,None,None,None,2.0,GuinsoosRageblade,JeweledGauntlet,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,2.0,Quicksilver,TitansResolve,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,2.0,ThiefsGloves,TitansResolve,ArchangelsStaff,0.0,None,None,None,1.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,2.0,None,None,None,0.0,None,None,None,2.0,RedBuff,GiantsBelt,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,1.0,TrainerSnax,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,0.0,None,None,None,0.0,None,None,None,1.0,NeedlesslyLargeRod,SeraphsEmbrace,None,0.0,None,None,None,0.0,None,None,None,NA1_4400891797-tNN-RiBIm1RYNjCPvWsoNlDum9ScrVEhTf0wwRPlE7Ddt260FTGCrBDRHAzdhPWSf44oV4gzQqxF_g
1,NA1_4400891797,TFT6_Augment_SecondWind2,TFT7_Augment_MikaelsGift,TFT7_Augment_UrfsGrabBag1,0.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,2.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,2.0,Morellonomicon,StatikkShiv,ArchangelsStaff,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,2.0,LocketOfTheIronSolari,LocketOfTheIronSolari,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,1.0,CavalierEmblemItem,None,None,0.0,None,None,None,0.0,None,None,None,2.0,GargoyleStoneplate,ChainVest,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,1.0,None,None,None,1.0,MirageEmblemItem,Chalice,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,0.0,None,None,None,0.0,None,None,None,1.0,CavalierEmblemItem,TitansResolve,None,0.0,None,None,None,0.0,None,None,None,NA1_4400891797-2mamA-ky80-NfuSzVomrZAUSbOTeSxbjAqL6AJpCd5NzXn_2y4O4wRegy_m3mzSgwW1gj0EbYwBSHw
6,NA1_4400891797,TFT6_Augment_TradeSector,TFT7_Augment_BestFriends2,TFT6_Augment_PortableForge,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,2.0,BrambleVest,WarmogsArmor,None,0.0,None,None,None,0.0,None,None,None,2.0,StatikkShiv,JeweledGauntlet,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,2.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,2.0,None,None,None,0.0,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,2.0,OrnnRocketPropelledFist,RedBuff,IonicSpark,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,1.0,None,None,None,0.0,None,None,None,NA1_4400891797-CIGBcZoskE2SZt8maWoGAG3b1UHeum2T6-QFpOh25DjIRM4SFC9fxI3t2MQjgynsnKtTDsLPAOIO1w
3,NA1_4400891797,TFT7_Augment_MikaelsGift,TFT6_Augment_ComponentGrabBag,TFT6_Augment_Meditation2,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,2.0,ThiefsGloves,RunaansHurricane,RunaansHurricane,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,2.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,2.0,ForceOfNature,BruiserEmblemItem,Redemption,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,2.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,2.0,Morellonomicon,SpearOfShojin,None,0.0,None,None,None,0.0,None,None,None,2.0,TitansResolve,DragonsClaw,IonicSpark,2.0,PowerGauntlet,LocketOfTheIronSolari,LocketOfTheIronSolari,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,4.0,TrainerSnax,None,None,2.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,1.0,None,None,None,NA1_4400891797-rDZrEDnza2opKyst9ZkHSBo7fVbJ13ozBsBJspAzG0m3XN82y1aYd8BNtKRYtqEPg62QKeutPe6utg
2,NA1_4400891797,TFT7_Augment_Bloodlust1,TFT7_Augment_DragonmancerInspire,TFT6_Augment_CelestialBlessing2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,2.0,FrozenHeart,Zephyr,None,2.0,DragonsClaw,None,None,0.0,None,None,None,0.0,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,2.0,ThiefsGloves,PowerGauntlet,Shroud,3.0,MadredsBloodrazor,GuinsoosRageblade,Quicksilver,2.0,ZekesHerald,Redemption,None,1.0,None,None,None,0.0,None,None,None,0.0,None,None,None,2.0,StatikkShiv,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,0.0,None,None,None,1.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,NA1_4400891797-6ytz5CKt5wNJKNdMaSPZUm_EVLhFZke10dcjttnpAM8LikZUieT7VpPmwrceKLN6cezJacYcgXeQQQ
5,NA1_4400891797,TFT7_Augment_MikaelsGift,TFT6_Augment_CelestialBlessing2,TFT6_Augment_Meditation2,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,1.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,2.0,None,None,None,2.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,2.0,None,None,None,3.0,HextechGunblade,ArchangelsStaff,SpearOfShojin,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,2.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,2.0,WarmogsArmor,EvokerEmblemItem,BrambleVest,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,2.0,TrainerSnax,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,1.0,SpearOfShojin,LocketOfTheIronSolari,MadredsBloodrazor,NA1_4400891797-BVQnTXhpoGxP-W92c3YW0t4Y2oaVei4z3uYwlOUcg6lGJ-zYY-0REMEFk4PrvEMou5rdVMTy-rydHg
7,NA1_4400876310,TFT6_Augment_Traitless3,TFT6_Augment_Distancing3,TFT6_Augment_TheGoldenEgg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,2.0,Bloodthirster,MadredsBloodrazor,OrnnInfinityForce,2.0,Bloodthirster,RedBuff,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,1.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,2.0,BrambleVest,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,0.0,None,None,None,2.0,Deathblade,GuinsoosRageblade,LastWhisper,1.0,OrnnZhonyasParadox,OrnnAnimaVisage,None,0.0,None,None,None,0.0,None,None,None,NA1_4400876310-PW_CqmO45Bpf8Euo37-5TX1e6RJoV8Twk1TfAtvxzU0aHDKtT135u46x-bnZ8zDXxUBfG6npPY4w5A
1,NA1_4400876310,TFT7_Augment_WhispersEmblem2,TFT7_Augment_MirageEmblem2,TFT6_Augment_BandOfThieves2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,2.0,ThiefsGloves,Morellonomicon,GuardianAngel,0.0,None,None,None,0.0,None,None,None,2.0,UnstableConcoction,RapidFireCannon,WhispersEmblemItem,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,2.0,ThiefsGloves,RunaansHurricane,RunaansHurricane,0.0,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,2.0,RabadonsDeathcap,MirageEmblemItem,MadredsBloodrazor,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,1.0,DragonsClaw,None,None,0.0,None,None,None,2.0,TitanicHydra,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,2.0,ZekesHerald,ZekesHerald,ZekesHerald,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,0.0,None,None,None,0.0,None,None,None,1.0,TitansResolve,InfinityEdge,UnstableConcoction,0.0,None,None,None,0.0,None,None,None,NA1_4400876310-2mamA-ky80-NfuSzVomrZAUSbOTeSxbjAqL6AJpCd5NzXn_2y4O4wRegy_m3mzSgwW1gj0EbYwBSHw
2,NA1_4400876310,TFT7_Augment_LivingForge,TFT6_Augment_WindfallPlus,TFT6_Augment_BinaryAirdrop,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,2.0,OrnnDeathsDefiance,ArchangelsStaff,Morellonomicon,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,2.0,MadredsBloodrazor,JeweledGauntlet,SeraphsEmbrace,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,2.0,RedBuff,OrnnAnimaVisage,Shroud,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,2.0,TitanicHydra,TearOfTheGoddess,Zephyr,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,1.0,Chalice,ZekesHerald,GuardianAngel,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,0.0,None,None,None,0.0,None,None,None,2.0,OrnnInfinityForce,Bloodthirster,Redemption,1.0,FrozenHeart,None,None,0.0,None,None,None,NA1_4400876310-vmHKwA7AYv1-G873ndHburjVs1Kh8lfVU1WalwCvjbbk-NpxGxkwmcsH6PVb3O2lmzKB09KUgVAUfg
6,NA1_4400876310,TFT7_Augment_TomeOfTraits2,TFT7_Augment_ThinkFast,TFT6_Augment_Diversify3,0.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,None,None,None,3.0,MadredsBloodrazor,ArchangelsStaff,Bloodthirster,0.0,None,None,None,2.0,EvokerEmblemItem,Zephyr,NeedlesslyLargeRod,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,1.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,2.0,None,None,None,0.0,None,None,None,0.0,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,2.0,None,None,None,0.0,None,None,None,2.0,CavalierEmblemItem,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,2.0,BruiserEmblemItem,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,2.0,GuinsoosRageblade,HextechGunblade,Quicksilver,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,NA1_4400876310-q_m-YG6kNutwV7VeiIonXj7O2rTGhGRXPR-RzaAh238Bnnqka4IAOyqkYDV2qcBAtOobwLvsMm_zrw
8,NA1_4400876310,TFT6_Augment_ItemGrabBag2,TFT6_Augment_MaxLevel10,TFT6_Augment_Meditation3,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,1.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,2.0,Bloodthirster,InfinityEdge,MadredsBloodrazor,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,2.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,1.0,None,None,None,0.0,None,None,None,2.0,WarmogsArmor,WarmogsArmor,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,1.0,JeweledGauntlet,JeweledGauntlet,ArchangelsStaff,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,0.0,None,None,None,0.0,None,None,None,2.0,Bloodthirster,None,None,0.0,None,None,None,0.0,None,None,None,NA1_4400876310-h-IMHHHZTzS76zzR782P-cnHtHTAbKOhUNxURntDIv8PLh8q_8W-7XFMkWlhBs8Hjo8PZBjck1c2hQ
